[-79.070763, 20.245659]
[-79.041611, 20.245659]
[-79.012459, 20.245659]
[-78.983307, 20.245659]
[-78.954163, 20.245659]
[-78.925011, 20.245659]
[-78.895859, 20.245659]
[-78.866707, 20.245659]
[-78.837555, 20.245659]
[-78.808411, 20.245659]
[-78.779259, 20.245659]
[-78.750107, 20.245659]
[-78.720955, 20.245659]
[-78.691803, 20.245659]
[-78.662659, 20.245659]
[-78.633507, 20.245659]
[-78.604355, 20.245659]
[-78.575203, 20.245659]
[-78.546051, 20.245659]
[-78.516907, 20.245659]
[-78.487755, 20.245659]
[-78.458603, 20.245659]
[-78.429451, 20.245659]
[-78.400299, 20.245659]
[-78.371155, 20.245659]
[-78.342003, 20.245659]
[-78.312851, 20.245659]
[-78.283699, 20.245659]
[-78.254547, 20.245659]
[-78.225403, 20.245659]
[-78.196251, 20.245659]
[-78.167099, 20.245659]
[-78.137947, 20.245659]
[-78.108795, 20.245659]
[-78.079651, 20.245659]
[-78.050499, 20.245659]
[-78.021347, 20.245659]
[-77.992195, 20.245659]
[-77.963043, 20.245659]
[-77.933899, 20.245659]
[-77.904747, 20.245659]
[-77.875595, 20.245659]
[-77.846443, 20.245659]
[-77.817291, 20.245659]
[-77.788147, 20.245659]
[-77.758995, 20.245659]
[-77.729843, 20.245659]
[-77.700691, 20.245659]
[-77.671539, 20.245659]
[-77.642395, 20.245659]
[-77.613243, 20.245659]
[-77.584091, 20.245659]
[-77.554939, 20.245659]
[-77.525795, 20.245659]
[-77.496643, 20.245659]
[-77.467491, 20.245659]
[-77.438339, 20.245659]
[-77.409187, 20.245659]
[-77.380043, 20.245659]
[-77.350891, 20.245659]
[-77.321739, 20.245659]
[-77.292587, 20.245659]
[-77.263435, 20.245659]
[-77.234291, 20.245659]
[-77.205139, 20.245659]
[-77.175987, 20.245659]
[-77.146835, 20.245659]
[-77.117683, 20.245659]
[-77.088539, 20.245659]
[-77.059387, 20.245659]
[-77.030235, 20.245659]
[-77.001083, 20.245659]
[-76.971931, 20.245659]
[-76.942787, 20.245659]
[-76.913635, 20.245659]
[-76.884483, 20.245659]
[-76.855331, 20.245659]
[-76.82618, 20.245659]
[-76.797035, 20.245659]
[-76.767883, 20.245659]
[-76.738731, 20.245659]
[-76.709579, 20.245659]
[-76.680428, 20.245659]
[-76.651283, 20.245659]
[-76.622131, 20.245659]
[-76.592979, 20.245659]
[-76.563828, 20.245659]
[-76.534676, 20.245659]
[-76.505531, 20.245659]
[-76.476379, 20.245659]
[-76.447227, 20.245659]
[-76.418076, 20.245659]
[-76.388924, 20.245659]
[-76.359779, 20.245659]
[-76.330627, 20.245659]
[-76.301476, 20.245659]
[-76.272324, 20.245659]
[-76.243179, 20.245659]
[-76.214027, 20.245659]
[-76.184875, 20.245659]
[-76.155724, 20.245659]
[-76.126572, 20.245659]
[-76.097427, 20.245659]
[-76.068275, 20.245659]
[-76.039124, 20.245659]
[-76.009972, 20.245659]
[-75.98082, 20.245659]
[-75.951675, 20.245659]
[-75.922523, 20.245659]
[-75.893372, 20.245659]
[-75.86422, 20.245659]
[-75.835068, 20.245659]
[-75.805923, 20.245659]
[-75.776772, 20.245659]
[-75.74762, 20.245659]
[-75.718468, 20.245659]
[-75.689316, 20.245659]
[-75.660172, 20.245659]
[-75.63102, 20.245659]
[-75.601868, 20.245659]
[-75.572716, 20.245659]
[-75.543564, 20.245659]
[-75.51442, 20.245659]
[-75.485268, 20.245659]
[-75.456116, 20.245659]
[-75.426964, 20.245659]
[-75.397812, 20.245659]
[-75.368668, 20.245659]
[-75.339516, 20.245659]
[-75.310364, 20.245659]
[-75.281212, 20.245659]
[-75.25206, 20.245659]
[-75.222916, 20.245659]
[-75.193764, 20.245659]
[-75.164612, 20.245659]
[-75.13546, 20.245659]
[-75.106308, 20.245659]
[-75.077164, 20.245659]
[-75.048012, 20.245659]
[-75.01886, 20.245659]
[-74.989708, 20.245659]
[-74.960556, 20.245659]
[-74.931412, 20.245659]
[-74.90226, 20.245659]
[-74.873108, 20.245659]
[-74.843956, 20.245659]
[-74.814804, 20.245659]
[-74.78566, 20.245659]
[-74.756508, 20.245659]
[-74.727356, 20.245659]
[-74.698204, 20.245659]
[-74.66906, 20.245659]
[-74.639908, 20.245659]
[-74.610756, 20.245659]
[-74.581604, 20.245659]
[-74.552452, 20.245659]
[-74.523308, 20.245659]
[-74.494156, 20.245659]
[-74.465004, 20.245659]
[-74.435852, 20.245659]
[-74.4067, 20.245659]
[-74.377556, 20.245659]
[-74.348404, 20.245659]
[-74.319252, 20.245659]
[-74.2901, 20.245659]
[-74.260948, 20.245659]
[-74.231804, 20.245659]
[-74.202652, 20.245659]
[-74.1735, 20.245659]
[-74.144348, 20.245659]
[-74.115196, 20.245659]
[-74.086052, 20.245659]
[-74.0569, 20.245659]
[-74.027748, 20.245659]
[-73.998596, 20.245659]
[-73.969444, 20.245659]
[-73.9403, 20.245659]
[-73.911148, 20.245659]
[-73.881996, 20.245659]
[-73.852844, 20.245659]
[-73.823692, 20.245659]
[-73.794548, 20.245659]
[-73.765396, 20.245659]
[-85.717041, 20.27301]
[-85.687889, 20.27301]
[-85.658745, 20.27301]
[-85.629593, 20.27301]
[-85.600441, 20.27301]
[-85.571289, 20.27301]
[-85.542137, 20.27301]
[-85.512993, 20.27301]
[-85.483841, 20.27301]
[-85.454689, 20.27301]
[-85.425537, 20.27301]
[-85.396385, 20.27301]
[-85.367241, 20.27301]
[-85.338089, 20.27301]
[-85.308937, 20.27301]
[-85.279785, 20.27301]
[-85.250633, 20.27301]
[-85.221489, 20.27301]
[-85.192337, 20.27301]
[-85.163185, 20.27301]
[-85.134033, 20.27301]
[-85.104881, 20.27301]
[-85.075737, 20.27301]
[-85.046585, 20.27301]
[-85.017433, 20.27301]
[-84.988281, 20.27301]
[-84.959129, 20.27301]
[-84.929985, 20.27301]
[-84.900833, 20.27301]
[-84.871681, 20.27301]
[-84.842529, 20.27301]
[-84.813377, 20.27301]
[-84.784233, 20.27301]
[-84.755081, 20.27301]
[-84.725929, 20.27301]
[-84.696777, 20.27301]
[-84.667633, 20.27301]
[-84.638481, 20.27301]
[-84.609329, 20.27301]
[-84.580177, 20.27301]
[-84.551025, 20.27301]
[-84.521881, 20.27301]
[-84.492729, 20.27301]
[-84.463577, 20.27301]
[-84.434425, 20.27301]
[-84.405273, 20.27301]
[-84.376129, 20.27301]
[-84.346977, 20.27301]
[-84.317825, 20.27301]
[-84.288673, 20.27301]
[-84.259521, 20.27301]
[-84.230377, 20.27301]
[-84.201225, 20.27301]
[-84.172073, 20.27301]
[-84.142921, 20.27301]
[-84.11377, 20.27301]
[-84.084625, 20.27301]
[-84.055473, 20.27301]
[-84.026321, 20.27301]
[-83.997169, 20.27301]
[-83.968018, 20.27301]
[-83.938873, 20.27301]
[-83.909721, 20.27301]
[-83.880569, 20.27301]
[-83.851418, 20.27301]
[-83.822266, 20.27301]
[-83.793121, 20.27301]
[-83.763969, 20.27301]
[-83.734818, 20.27301]
[-83.705666, 20.27301]
[-83.676514, 20.27301]
[-83.647369, 20.27301]
[-83.618217, 20.27301]
[-83.589066, 20.27301]
[-83.559914, 20.27301]
[-83.530762, 20.27301]
[-83.501617, 20.27301]
[-83.472466, 20.27301]
[-83.443314, 20.27301]
[-83.414162, 20.27301]
[-83.38501, 20.27301]
[-83.355865, 20.27301]
[-83.326714, 20.27301]
[-83.297562, 20.27301]
[-83.26841, 20.27301]
[-83.239258, 20.27301]
[-83.210114, 20.27301]
[-83.180962, 20.27301]
[-83.15181, 20.27301]
[-83.122658, 20.27301]
[-83.093513, 20.27301]
[-83.064362, 20.27301]
[-83.03521, 20.27301]
[-83.006058, 20.27301]
[-82.976906, 20.27301]
[-82.947762, 20.27301]
[-82.91861, 20.27301]
[-82.889458, 20.27301]
[-82.860306, 20.27301]
[-82.831154, 20.27301]
[-82.80201, 20.27301]
[-82.772858, 20.27301]
[-82.743706, 20.27301]
[-82.714554, 20.27301]
[-82.685402, 20.27301]
[-82.656258, 20.27301]
[-82.627106, 20.27301]
[-82.597954, 20.27301]
[-82.568802, 20.27301]
[-82.53965, 20.27301]
[-82.510506, 20.27301]
[-82.481354, 20.27301]
[-82.452202, 20.27301]
[-82.42305, 20.27301]
[-82.393898, 20.27301]
[-82.364754, 20.27301]
[-82.335602, 20.27301]
[-82.30645, 20.27301]
[-82.277298, 20.27301]
[-82.248146, 20.27301]
[-82.219002, 20.27301]
[-82.18985, 20.27301]
[-82.160698, 20.27301]
[-82.131546, 20.27301]
[-82.102394, 20.27301]
[-82.07325, 20.27301]
[-82.044098, 20.27301]
[-82.014946, 20.27301]
[-81.985794, 20.27301]
[-81.956642, 20.27301]
[-81.927498, 20.27301]
[-81.898346, 20.27301]
[-81.869194, 20.27301]
[-81.840042, 20.27301]
[-81.810898, 20.27301]
[-81.781746, 20.27301]
[-81.752594, 20.27301]
[-81.723442, 20.27301]
[-81.69429, 20.27301]
[-81.665146, 20.27301]
[-81.635994, 20.27301]
[-81.606842, 20.27301]
[-81.57769, 20.27301]
[-81.548538, 20.27301]
[-81.519394, 20.27301]
[-81.490242, 20.27301]
[-81.46109, 20.27301]
[-81.431938, 20.27301]
[-81.402786, 20.27301]
[-81.373642, 20.27301]
[-81.34449, 20.27301]
[-81.315338, 20.27301]
[-81.286186, 20.27301]
[-81.257034, 20.27301]
[-81.22789, 20.27301]
[-81.198738, 20.27301]
[-81.169586, 20.27301]
[-81.140434, 20.27301]
[-81.111282, 20.27301]
[-81.082138, 20.27301]
[-81.052986, 20.27301]
[-81.023834, 20.27301]
[-80.994682, 20.27301]
[-80.96553, 20.27301]
[-80.936386, 20.27301]
[-80.907234, 20.27301]
[-80.878082, 20.27301]
[-80.84893, 20.27301]
[-80.819778, 20.27301]
[-80.790634, 20.27301]
[-80.761482, 20.27301]
[-80.73233, 20.27301]
[-80.703178, 20.27301]
[-80.674026, 20.27301]
[-80.644882, 20.27301]
[-80.61573, 20.27301]
[-80.586578, 20.27301]
[-80.557426, 20.27301]
[-80.528275, 20.27301]
[-80.49913, 20.27301]
[-80.469978, 20.27301]
[-80.440826, 20.27301]
[-80.411674, 20.27301]
[-80.38253, 20.27301]
[-80.353378, 20.27301]
[-80.324226, 20.27301]
[-80.295074, 20.27301]
[-80.265923, 20.27301]
[-80.236778, 20.27301]
[-80.207626, 20.27301]
[-80.178474, 20.27301]
[-80.149323, 20.27301]
[-80.120171, 20.27301]
[-80.091026, 20.27301]
[-80.061874, 20.27301]
[-80.032722, 20.27301]
[-80.003571, 20.27301]
[-79.974419, 20.27301]
[-79.945274, 20.27301]
[-79.916122, 20.27301]
[-79.886971, 20.27301]
[-79.857819, 20.27301]
[-79.828667, 20.27301]
[-79.799522, 20.27301]
[-79.77037, 20.27301]
[-79.741219, 20.27301]
[-79.712067, 20.27301]
[-79.682915, 20.27301]
[-79.65377, 20.27301]
[-79.624619, 20.27301]
[-79.595467, 20.27301]
[-79.566315, 20.27301]
[-79.537163, 20.27301]
[-79.508018, 20.27301]
[-79.478867, 20.27301]
[-79.449715, 20.27301]
[-79.420563, 20.27301]
[-79.391411, 20.27301]
[-79.362267, 20.27301]
[-79.333115, 20.27301]
[-79.303963, 20.27301]
[-79.274811, 20.27301]
[-79.245659, 20.27301]
[-79.216515, 20.27301]
[-79.187363, 20.27301]
[-79.158211, 20.27301]
[-79.129059, 20.27301]
[-79.099907, 20.27301]
[-79.070763, 20.27301]
[-79.041611, 20.27301]
[-79.012459, 20.27301]
[-78.983307, 20.27301]
[-78.954163, 20.27301]
[-78.925011, 20.27301]
[-78.895859, 20.27301]
[-78.866707, 20.27301]
[-78.837555, 20.27301]
[-78.808411, 20.27301]
[-78.779259, 20.27301]
[-78.750107, 20.27301]
[-78.720955, 20.27301]
[-78.691803, 20.27301]
[-78.662659, 20.27301]
[-78.633507, 20.27301]
[-78.604355, 20.27301]
[-78.575203, 20.27301]
[-78.546051, 20.27301]
[-78.516907, 20.27301]
[-78.487755, 20.27301]
[-78.458603, 20.27301]
[-78.429451, 20.27301]
[-78.400299, 20.27301]
[-78.371155, 20.27301]
[-78.342003, 20.27301]
[-78.312851, 20.27301]
[-78.283699, 20.27301]
[-78.254547, 20.27301]
[-78.225403, 20.27301]
[-78.196251, 20.27301]
[-78.167099, 20.27301]
[-78.137947, 20.27301]
[-78.108795, 20.27301]
[-78.079651, 20.27301]
[-78.050499, 20.27301]
[-78.021347, 20.27301]
[-77.992195, 20.27301]
[-77.963043, 20.27301]
[-77.933899, 20.27301]
[-77.904747, 20.27301]
[-77.875595, 20.27301]
[-77.846443, 20.27301]
[-77.817291, 20.27301]
[-77.788147, 20.27301]
[-77.758995, 20.27301]
[-77.729843, 20.27301]
[-77.700691, 20.27301]
[-77.671539, 20.27301]
[-77.642395, 20.27301]
[-77.613243, 20.27301]
[-77.584091, 20.27301]
[-77.554939, 20.27301]
[-77.525795, 20.27301]
[-77.496643, 20.27301]
[-77.467491, 20.27301]
[-77.438339, 20.27301]
[-77.409187, 20.27301]
[-77.380043, 20.27301]
[-77.350891, 20.27301]
[-77.321739, 20.27301]
[-77.292587, 20.27301]
[-77.263435, 20.27301]
[-77.234291, 20.27301]
[-77.205139, 20.27301]
[-77.175987, 20.27301]
[-77.146835, 20.27301]
[-77.117683, 20.27301]
[-77.088539, 20.27301]
[-77.059387, 20.27301]
[-77.030235, 20.27301]
[-77.001083, 20.27301]
[-76.971931, 20.27301]
[-76.942787, 20.27301]
[-76.913635, 20.27301]
[-76.884483, 20.27301]
[-76.855331, 20.27301]
[-76.82618, 20.27301]
[-76.797035, 20.27301]
[-76.767883, 20.27301]
[-76.738731, 20.27301]
[-76.709579, 20.27301]
[-76.680428, 20.27301]
[-76.651283, 20.27301]
[-76.622131, 20.27301]
[-76.592979, 20.27301]
[-76.563828, 20.27301]
[-76.534676, 20.27301]
[-76.505531, 20.27301]
[-76.476379, 20.27301]
[-76.447227, 20.27301]
[-76.418076, 20.27301]
[-76.388924, 20.27301]
[-76.359779, 20.27301]
[-76.330627, 20.27301]
[-76.301476, 20.27301]
[-76.272324, 20.27301]
[-76.243179, 20.27301]
[-76.214027, 20.27301]
[-76.184875, 20.27301]
[-76.155724, 20.27301]
[-76.126572, 20.27301]
[-76.097427, 20.27301]
[-76.068275, 20.27301]
[-76.039124, 20.27301]
[-76.009972, 20.27301]
[-75.98082, 20.27301]
[-75.951675, 20.27301]
[-75.922523, 20.27301]
[-75.893372, 20.27301]
[-75.86422, 20.27301]
[-75.835068, 20.27301]
[-75.805923, 20.27301]
[-75.776772, 20.27301]
[-75.74762, 20.27301]
[-75.718468, 20.27301]
[-75.689316, 20.27301]
[-75.660172, 20.27301]
[-75.63102, 20.27301]
[-75.601868, 20.27301]
[-75.572716, 20.27301]
[-75.543564, 20.27301]
[-75.51442, 20.27301]
[-75.485268, 20.27301]
[-75.456116, 20.27301]
[-75.426964, 20.27301]
[-75.397812, 20.27301]
[-75.368668, 20.27301]
[-75.339516, 20.27301]
[-75.310364, 20.27301]
[-75.281212, 20.27301]
[-75.25206, 20.27301]
[-75.222916, 20.27301]
[-75.193764, 20.27301]
[-75.164612, 20.27301]
[-75.13546, 20.27301]
[-75.106308, 20.27301]
[-75.077164, 20.27301]
[-75.048012, 20.27301]
[-75.01886, 20.27301]
[-74.989708, 20.27301]
[-74.960556, 20.27301]
[-74.931412, 20.27301]
[-74.90226, 20.27301]
[-74.873108, 20.27301]
[-74.843956, 20.27301]
[-74.814804, 20.27301]
[-74.78566, 20.27301]
[-74.756508, 20.27301]
[-74.727356, 20.27301]
[-74.698204, 20.27301]
[-74.66906, 20.27301]
[-74.639908, 20.27301]
[-74.610756, 20.27301]
[-74.581604, 20.27301]
[-74.552452, 20.27301]
[-74.523308, 20.27301]
[-74.494156, 20.27301]
[-74.465004, 20.27301]
[-74.435852, 20.27301]
[-74.4067, 20.27301]
[-74.377556, 20.27301]
[-74.348404, 20.27301]
[-74.319252, 20.27301]
[-74.2901, 20.27301]
[-74.260948, 20.27301]
[-74.231804, 20.27301]
[-74.202652, 20.27301]
[-74.1735, 20.27301]
[-74.144348, 20.27301]
[-74.115196, 20.27301]
[-74.086052, 20.27301]
[-74.0569, 20.27301]
[-74.027748, 20.27301]
[-73.998596, 20.27301]
[-73.969444, 20.27301]
[-73.9403, 20.27301]
[-73.911148, 20.27301]
[-73.881996, 20.27301]
[-73.852844, 20.27301]
[-73.823692, 20.27301]
[-73.794548, 20.27301]
[-73.765396, 20.27301]
[-85.717041, 20.300346]
[-85.687889, 20.300346]
[-85.658745, 20.300346]
[-85.629593, 20.300346]
[-85.600441, 20.300346]
[-85.571289, 20.300346]
[-85.542137, 20.300346]
[-85.512993, 20.300346]
[-85.483841, 20.300346]
[-85.454689, 20.300346]
[-85.425537, 20.300346]
[-85.396385, 20.300346]
[-85.367241, 20.300346]
[-85.338089, 20.300346]
[-85.308937, 20.300346]
[-85.279785, 20.300346]
[-85.250633, 20.300346]
[-85.221489, 20.300346]
[-85.192337, 20.300346]
[-85.163185, 20.300346]
[-85.134033, 20.300346]
[-85.104881, 20.300346]
[-85.075737, 20.300346]
[-85.046585, 20.300346]
[-85.017433, 20.300346]
[-84.988281, 20.300346]
[-84.959129, 20.300346]
[-84.929985, 20.300346]
[-84.900833, 20.300346]
[-84.871681, 20.300346]
[-84.842529, 20.300346]
[-84.813377, 20.300346]
[-84.784233, 20.300346]
[-84.755081, 20.300346]
[-84.725929, 20.300346]
[-84.696777, 20.300346]
[-84.667633, 20.300346]
[-84.638481, 20.300346]
[-84.609329, 20.300346]
[-84.580177, 20.300346]
[-84.551025, 20.300346]
[-84.521881, 20.300346]
[-84.492729, 20.300346]
[-84.463577, 20.300346]
[-84.434425, 20.300346]
[-84.405273, 20.300346]
[-84.376129, 20.300346]
[-84.346977, 20.300346]
[-84.317825, 20.300346]
[-84.288673, 20.300346]
[-84.259521, 20.300346]
[-84.230377, 20.300346]
[-84.201225, 20.300346]
[-84.172073, 20.300346]
[-84.142921, 20.300346]
[-84.11377, 20.300346]
[-84.084625, 20.300346]
[-84.055473, 20.300346]
[-84.026321, 20.300346]
[-83.997169, 20.300346]
[-83.968018, 20.300346]
[-83.938873, 20.300346]
[-83.909721, 20.300346]
[-83.880569, 20.300346]
[-83.851418, 20.300346]
[-83.822266, 20.300346]
[-83.793121, 20.300346]
[-83.763969, 20.300346]
[-83.734818, 20.300346]
[-83.705666, 20.300346]
[-83.676514, 20.300346]
[-83.647369, 20.300346]
[-83.618217, 20.300346]
[-83.589066, 20.300346]
[-83.559914, 20.300346]
[-83.530762, 20.300346]
[-83.501617, 20.300346]
[-83.472466, 20.300346]
[-83.443314, 20.300346]
[-83.414162, 20.300346]
[-83.38501, 20.300346]
[-83.355865, 20.300346]
[-83.326714, 20.300346]
[-83.297562, 20.300346]
[-83.26841, 20.300346]
[-83.239258, 20.300346]
[-83.210114, 20.300346]
[-83.180962, 20.300346]
[-83.15181, 20.300346]
[-83.122658, 20.300346]
[-83.093513, 20.300346]
[-83.064362, 20.300346]
[-83.03521, 20.300346]
[-83.006058, 20.300346]
[-82.976906, 20.300346]
[-82.947762, 20.300346]
[-82.91861, 20.300346]
[-82.889458, 20.300346]
[-82.860306, 20.300346]
[-82.831154, 20.300346]
[-82.80201, 20.300346]
[-82.772858, 20.300346]
[-82.743706, 20.300346]
[-82.714554, 20.300346]
[-82.685402, 20.300346]
[-82.656258, 20.300346]
[-82.627106, 20.300346]
[-82.597954, 20.300346]
[-82.568802, 20.300346]
[-82.53965, 20.300346]
[-82.510506, 20.300346]
[-82.481354, 20.300346]
[-82.452202, 20.300346]
[-82.42305, 20.300346]
[-82.393898, 20.300346]
[-82.364754, 20.300346]
[-82.335602, 20.300346]
[-82.30645, 20.300346]
[-82.277298, 20.300346]
[-82.248146, 20.300346]
[-82.219002, 20.300346]
[-82.18985, 20.300346]
[-82.160698, 20.300346]
[-82.131546, 20.300346]
[-82.102394, 20.300346]
[-82.07325, 20.300346]
[-82.044098, 20.300346]
[-82.014946, 20.300346]
[-81.985794, 20.300346]
[-81.956642, 20.300346]
[-81.927498, 20.300346]
[-81.898346, 20.300346]
[-81.869194, 20.300346]
[-81.840042, 20.300346]
[-81.810898, 20.300346]
[-81.781746, 20.300346]
[-81.752594, 20.300346]
[-81.723442, 20.300346]
[-81.69429, 20.300346]
[-81.665146, 20.300346]
[-81.635994, 20.300346]
[-81.606842, 20.300346]
[-81.57769, 20.300346]
[-81.548538, 20.300346]
[-81.519394, 20.300346]
[-81.490242, 20.300346]
[-81.46109, 20.300346]
[-81.431938, 20.300346]
[-81.402786, 20.300346]
[-81.373642, 20.300346]
[-81.34449, 20.300346]
[-81.315338, 20.300346]
[-81.286186, 20.300346]
[-81.257034, 20.300346]
[-81.22789, 20.300346]
[-81.198738, 20.300346]
[-81.169586, 20.300346]
[-81.140434, 20.300346]
[-81.111282, 20.300346]
[-81.082138, 20.300346]
[-81.052986, 20.300346]
[-81.023834, 20.300346]
[-80.994682, 20.300346]
[-80.96553, 20.300346]
[-80.936386, 20.300346]
[-80.907234, 20.300346]
[-80.878082, 20.300346]
[-80.84893, 20.300346]
[-80.819778, 20.300346]
[-80.790634, 20.300346]
[-80.761482, 20.300346]
[-80.73233, 20.300346]
[-80.703178, 20.300346]
[-80.674026, 20.300346]
[-80.644882, 20.300346]
[-80.61573, 20.300346]
[-80.586578, 20.300346]
[-80.557426, 20.300346]
[-80.528275, 20.300346]
[-80.49913, 20.300346]
[-80.469978, 20.300346]
[-80.440826, 20.300346]
[-80.411674, 20.300346]
[-80.38253, 20.300346]
[-80.353378, 20.300346]
[-80.324226, 20.300346]
[-80.295074, 20.300346]
[-80.265923, 20.300346]
[-80.236778, 20.300346]
[-80.207626, 20.300346]
[-80.178474, 20.300346]
[-80.149323, 20.300346]
[-80.120171, 20.300346]
[-80.091026, 20.300346]
[-80.061874, 20.300346]
[-80.032722, 20.300346]
[-80.003571, 20.300346]
[-79.974419, 20.300346]
[-79.945274, 20.300346]
[-79.916122, 20.300346]
[-79.886971, 20.300346]
[-79.857819, 20.300346]
[-79.828667, 20.300346]
[-79.799522, 20.300346]
[-79.77037, 20.300346]
[-79.741219, 20.300346]
[-79.712067, 20.300346]
[-79.682915, 20.300346]
[-79.65377, 20.300346]
[-79.624619, 20.300346]
[-79.595467, 20.300346]
[-79.566315, 20.300346]
[-79.537163, 20.300346]
[-79.508018, 20.300346]
[-79.478867, 20.300346]
[-79.449715, 20.300346]
[-79.420563, 20.300346]
[-79.391411, 20.300346]
[-79.362267, 20.300346]
[-79.333115, 20.300346]
[-79.303963, 20.300346]
[-79.274811, 20.300346]
[-79.245659, 20.300346]
[-79.216515, 20.300346]
[-79.187363, 20.300346]
[-79.158211, 20.300346]
[-79.129059, 20.300346]
[-79.099907, 20.300346]
[-79.070763, 20.300346]
[-79.041611, 20.300346]
[-79.012459, 20.300346]
[-78.983307, 20.300346]
[-78.954163, 20.300346]
[-78.925011, 20.300346]
[-78.895859, 20.300346]
[-78.866707, 20.300346]
[-78.837555, 20.300346]
[-78.808411, 20.300346]
[-78.779259, 20.300346]
[-78.750107, 20.300346]
[-78.720955, 20.300346]
[-78.691803, 20.300346]
[-78.662659, 20.300346]
[-78.633507, 20.300346]
[-78.604355, 20.300346]
[-78.575203, 20.300346]
[-78.546051, 20.300346]
[-78.516907, 20.300346]
[-78.487755, 20.300346]
[-78.458603, 20.300346]
[-78.429451, 20.300346]
[-78.400299, 20.300346]
[-78.371155, 20.300346]
[-78.342003, 20.300346]
[-78.312851, 20.300346]
[-78.283699, 20.300346]
[-78.254547, 20.300346]
[-78.225403, 20.300346]
[-78.196251, 20.300346]
[-78.167099, 20.300346]
[-78.137947, 20.300346]
[-78.108795, 20.300346]
[-78.079651, 20.300346]
[-78.050499, 20.300346]
[-78.021347, 20.300346]
[-77.992195, 20.300346]
[-77.963043, 20.300346]
[-77.933899, 20.300346]
[-77.904747, 20.300346]
[-77.875595, 20.300346]
[-77.846443, 20.300346]
[-77.817291, 20.300346]
[-77.788147, 20.300346]
[-77.758995, 20.300346]
[-77.729843, 20.300346]
[-77.700691, 20.300346]
[-77.671539, 20.300346]
[-77.642395, 20.300346]
[-77.613243, 20.300346]
[-77.584091, 20.300346]
[-77.554939, 20.300346]
[-77.525795, 20.300346]
[-77.496643, 20.300346]
[-77.467491, 20.300346]
[-77.438339, 20.300346]
[-77.409187, 20.300346]
[-77.380043, 20.300346]
[-77.350891, 20.300346]
[-77.321739, 20.300346]
[-77.292587, 20.300346]
[-77.263435, 20.300346]
[-77.234291, 20.300346]
[-77.205139, 20.300346]
[-77.175987, 20.300346]
[-77.146835, 20.300346]
[-77.117683, 20.300346]
[-77.088539, 20.300346]
[-77.059387, 20.300346]
[-77.030235, 20.300346]
[-77.001083, 20.300346]
[-76.971931, 20.300346]
[-76.942787, 20.300346]
[-76.913635, 20.300346]
[-76.884483, 20.300346]
[-76.855331, 20.300346]
[-76.82618, 20.300346]
[-76.797035, 20.300346]
[-76.767883, 20.300346]
